,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr,logisticregresion_fpr,logisticregresion_tpr,linearregression_fpr,linearregression_tpr,randomforest_fpr,randomforest_tpr,nueralnet_fpr,nueralnet_tpr
43,0.41087962962962965,0.26512322628827484,0.6064814814814815,0.31227651966626935,0.8969907407407407,0.08556917301534725,0.9780092592592593,0.0914106447425357,0.9780092592592593,0.0914106447425357,0.9606481481481481,0.10727672224376374,0.9780092592592593,0.09110512129380054
44,0.4085648148148148,0.26521412471825695,0.6018518518518519,0.3140096618357488,0.8969907407407407,0.08567322573513154,0.9780092592592593,0.09149972929074174,0.9780092592592593,0.09149972929074174,0.9594907407407407,0.10752269779507134,0.9780092592592593,0.09128227287458139
45,0.4085648148148148,0.2654135338345865,0.6018518518518519,0.3170731707317073,0.8969907407407407,0.08576803895528995,0.9780092592592593,0.09158898764361587,0.9780092592592593,0.09158898764361587,0.9594907407407407,0.10756455170624107,0.9780092592592593,0.09132173349184049
46,0.4085648148148148,0.26661631419939574,0.5960648148148148,0.31750924784217016,0.8946759259259259,0.0856604609929078,0.9780092592592593,0.09168836805555555,0.9780092592592593,0.09168836805555555,0.9571759259259259,0.1087585481325618,0.9780092592592593,0.0914106447425357
47,0.4074074074074074,0.2664647993943982,0.5949074074074074,0.31985065339141255,0.8946759259259259,0.08571745398092703,0.9780092592592593,0.09174809989142237,0.9780092592592593,0.09174809989142237,0.9571759259259259,0.10878716127334911,0.9780092592592593,0.09149972929074174
48,0.4074074074074074,0.267680608365019,0.5891203703703703,0.32052896725440805,0.8946759259259259,0.08576500610229668,0.9780092592592593,0.09177799500380146,0.9780092592592593,0.09177799500380146,0.9571759259259259,0.10897351429700883,0.9780092592592593,0.09158898764361587
49,0.4074074074074074,0.27202472952086554,0.5891203703703703,0.3244104525175271,0.8946759259259259,0.08582213833684912,0.9780092592592593,0.09182786350793305,0.9780092592592593,0.09182786350793305,0.9571759259259259,0.10898787559304164,0.9780092592592593,0.09168836805555555
50,0.4074074074074074,0.2726568551510457,0.5844907407407407,0.32664941785252266,0.8946759259259259,0.08583166777703753,0.9780092592592593,0.09183784371263994,0.9780092592592593,0.09183784371263994,0.9571759259259259,0.10927589852008457,0.9780092592592593,0.09174809989142237
51,0.4050925925925926,0.27386541471048514,0.5787037037037037,0.32679738562091504,0.8946759259259259,0.08596530249110321,0.9780092592592593,0.09195777560126238,0.9780092592592593,0.09195777560126238,0.9537037037037037,0.10964737192282102,0.9780092592592593,0.09177799500380146
52,0.4050925925925926,0.274079874706343,0.5775462962962963,0.3304635761589404,0.8946759259259259,0.08597486375264153,0.9780092592592593,0.09196778406617327,0.9780092592592593,0.09196778406617327,0.9537037037037037,0.10966196433324461,0.9780092592592593,0.09182786350793305
53,0.4050925925925926,0.27450980392156865,0.5752314814814815,0.3346801346801347,0.8946759259259259,0.0860610109107103,0.9780092592592593,0.09202788063602702,0.9780092592592593,0.09202788063602702,0.9537037037037037,0.10967656062824438,0.9780092592592593,0.09183784371263994
54,0.4039351851851852,0.2739403453689168,0.5706018518518519,0.33674863387978143,0.8935185185185185,0.08603588543408001,0.9768518518518519,0.091999127970351,0.9768518518518519,0.091999127970351,0.9537037037037037,0.10998398291510945,0.9780092592592593,0.09195777560126238
55,0.40046296296296297,0.27416798732171155,0.5659722222222222,0.3386426592797784,0.8935185185185185,0.08605506632482443,0.9768518518518519,0.09201918883558657,0.9768518518518519,0.09201918883558657,0.9537037037037037,0.10999866506474436,0.9780092592592593,0.09196778406617327
56,0.40046296296296297,0.2765787370103917,0.5625,0.34081346423562414,0.8935185185185185,0.08618957240147371,0.9768518518518519,0.09215986023149159,0.9768518518518519,0.09215986023149159,0.9537037037037037,0.11014570244619704,0.9780092592592593,0.09202788063602702
57,0.40046296296296297,0.2768,0.5613425925925926,0.3434844192634561,0.8935185185185185,0.08620882188721385,0.9768518518518519,0.09217999126256007,0.9768518518518519,0.09217999126256007,0.9513888888888888,0.11124644742184328,0.9768518518518519,0.091999127970351
58,0.40046296296296297,0.27724358974358976,0.5520833333333334,0.3426724137931034,0.8935185185185185,0.08625698324022346,0.9756944444444444,0.09209088922875246,0.9768518518518519,0.09223035733799585,0.9513888888888888,0.11133685493701748,0.9768518518518519,0.09201918883558657
59,0.40046296296296297,0.27880741337630943,0.5497685185185185,0.34696859021183346,0.8935185185185185,0.08631484794275492,0.9756944444444444,0.09214121761941196,0.9768518518518519,0.09227068984366459,0.9513888888888888,0.11139720829380675,0.9768518518518519,0.09215986023149159
60,0.39351851851851855,0.28169014084507044,0.5451388888888888,0.34863064396743154,0.8923611111111112,0.08630919064144184,0.9756944444444444,0.09218151995626025,0.9768518518518519,0.09235146077251341,0.9513888888888888,0.11141230685822716,0.9768518518518519,0.09217999126256007
61,0.39351851851851855,0.2823920265780731,0.5439814814814815,0.35179640718562877,0.8923611111111112,0.08637687654044365,0.9756944444444444,0.09226223049140855,0.9768518518518519,0.09242225142356549,0.9513888888888888,0.11142740951606345,0.9768518518518519,0.09223035733799585
62,0.3923611111111111,0.2834448160535117,0.5416666666666666,0.354814253222138,0.8923611111111112,0.08638655462184874,0.9756944444444444,0.0923329682365827,0.9768518518518519,0.0924323732340379,0.9513888888888888,0.11144251626898048,0.9768518518518519,0.09227068984366459
63,0.3923611111111111,0.28368200836820084,0.5405092592592593,0.3603395061728395,0.8923611111111112,0.08641560188298587,0.9756944444444444,0.09234308248439041,0.9768518518518519,0.09245262350750356,0.9513888888888888,0.11151811151811152,0.9768518518518519,0.09235146077251341
64,0.3923611111111111,0.2865595942519019,0.5370370370370371,0.36306729264475746,0.8923611111111112,0.08652227583885086,0.9756944444444444,0.09236331762901281,0.9768518518518519,0.09255400811492488,0.9513888888888888,0.11153324287652645,0.9768518518518519,0.09242225142356549
65,0.3923611111111111,0.2868020304568528,0.5300925925925926,0.3640699523052464,0.8923611111111112,0.08655141445891333,0.9756944444444444,0.0924646265218822,0.9768518518518519,0.09258446687143485,0.9490740740740741,0.1115949918345128,0.9768518518518519,0.0924323732340379
66,0.3912037037037037,0.28741496598639454,0.5254629629629629,0.36553945249597425,0.8923611111111112,0.08658057271195957,0.9756944444444444,0.09249506254114549,0.9768518518518519,0.09261494568199276,0.9490740740740741,0.11168618904930537,0.9768518518518519,0.09245262350750356
67,0.3912037037037037,0.2876595744680851,0.5243055555555556,0.36709886547811993,0.8912037037037037,0.08659469185784975,0.9756944444444444,0.09252551860388541,0.9768518518518519,0.0927268732146781,0.9490740740740741,0.11170140307859965,0.9768518518518519,0.09255400811492488
68,0.3900462962962963,0.29304347826086957,0.5208333333333334,0.37067545304777594,0.8912037037037037,0.08672147764387882,0.9756944444444444,0.09263736263736264,0.9768518518518519,0.09284928492849286,0.9490740740740741,0.11188429526538408,0.9768518518518519,0.09258446687143485
69,0.3888888888888889,0.2926829268292683,0.5138888888888888,0.37092731829573933,0.8912037037037037,0.08684863523573201,0.9756944444444444,0.09275968309859155,0.9768518518518519,0.09292084113178466,0.9490740740740741,0.11193011193011193,0.9768518518518519,0.09261494568199276
70,0.38773148148148145,0.29232111692844676,0.5104166666666666,0.3712121212121212,0.8912037037037037,0.08686823104693141,0.9756944444444444,0.09283118599273207,0.9768518518518519,0.09293107245100198,0.9490740740740741,0.11194539249146758,0.9768518518518519,0.0927268732146781
71,0.38773148148148145,0.29308836395450566,0.5081018518518519,0.3758561643835616,0.8912037037037037,0.08687803226898341,0.9756944444444444,0.09284140969162996,0.9768518518518519,0.09294130602356569,0.9490740740740741,0.1119606772255598,0.9768518518518519,0.09284928492849286
72,0.38773148148148145,0.2936021034180543,0.5069444444444444,0.38153310104529614,0.8912037037037037,0.0869172592843436,0.9756944444444444,0.09285163564269193,0.9768518518518519,0.09298226286217913,0.9490740740740741,0.11197596613409805,0.9768518518518519,0.09292084113178466
73,0.38657407407407407,0.29557522123893804,0.5011574074074074,0.3818342151675485,0.8912037037037037,0.08695652173913043,0.9756944444444444,0.09289256198347108,0.9768518518518519,0.09302325581395349,0.9490740740740741,0.11219045012997673,0.9768518518518519,0.09293107245100198
74,0.38657407407407407,0.295837023914969,0.4976851851851852,0.3863432165318958,0.8912037037037037,0.08703515315926302,0.9756944444444444,0.09293352441847647,0.9768518518518519,0.09309508052062651,0.9490740740740741,0.11220580186097427,0.9768518518518519,0.09294130602356569
75,0.38657407407407407,0.29609929078014185,0.49189814814814814,0.38848263254113347,0.8912037037037037,0.08705483323911814,0.9756944444444444,0.0930052956751986,0.9768518518518519,0.09310535024820739,0.9479166666666666,0.11254637900233613,0.9768518518518519,0.09298226286217913
76,0.3854166666666667,0.2970561998215879,0.4861111111111111,0.39215686274509803,0.8912037037037037,0.08712378366146187,0.9756944444444444,0.09301555776233035,0.9768518518518519,0.09315673289183223,0.9479166666666666,0.11256184716877406,0.9768518518518519,0.09302325581395349
77,0.3854166666666667,0.29732142857142857,0.4837962962962963,0.3950850661625709,0.8912037037037037,0.08713364263890461,0.9756944444444444,0.093066902185913,0.9768518518518519,0.09316701622695661,0.9479166666666666,0.11257731958762887,0.9768518518518519,0.09309508052062651
78,0.3819444444444444,0.29596412556053814,0.47800925925925924,0.3971153846153846,0.8900462962962963,0.08705003395970115,0.9756944444444444,0.09307717787346803,0.9768518518518519,0.09318758970961687,0.9467592592592593,0.11245532031894419,0.9768518518518519,0.09310535024820739
79,0.37962962962962965,0.2962962962962963,0.4710648148148148,0.40336967294350845,0.8900462962962963,0.08716844253003854,0.9756944444444444,0.09309773605742684,0.9768518518518519,0.09331122166943062,0.9467592592592593,0.11248624862486249,0.9768518518518519,0.09315673289183223
80,0.37962962962962965,0.3045496750232126,0.46412037037037035,0.40793489318413023,0.8900462962962963,0.08721787456050811,0.9756944444444444,0.09322127612517969,0.9768518518518519,0.0933525052538436,0.9467592592592593,0.1125017191583001,0.9768518518518519,0.09316701622695661
81,0.37962962962962965,0.3054003724394786,0.4548611111111111,0.40894901144641,0.8900462962962963,0.08722776769509982,0.9756944444444444,0.0932625290408231,0.9768518518518519,0.09336283185840707,0.9456018518518519,0.11247246696035243,0.9768518518518519,0.09318758970961687
82,0.37962962962962965,0.3076923076923077,0.45023148148148145,0.4151547491995731,0.8900462962962963,0.08729708252923146,0.9756944444444444,0.09327284797521576,0.9768518518518519,0.0934248394952402,0.9456018518518519,0.11253443526170799,0.9768518518518519,0.09331122166943062
83,0.37962962962962965,0.3097261567516525,0.4444444444444444,0.42059145673603504,0.8865740740740741,0.0871048442119627,0.9756944444444444,0.0933348095659876,0.9768518518518519,0.09352836879432624,0.9444444444444444,0.11255172413793103,0.9768518518518519,0.0933525052538436
84,0.37962962962962965,0.3111954459203036,0.4375,0.42954545454545456,0.8865740740740741,0.08713456944602434,0.9756944444444444,0.09343826202615828,0.9756944444444444,0.09343826202615828,0.9432870370370371,0.11274035136256744,0.9756944444444444,0.0932625290408231
85,0.3784722222222222,0.3177842565597668,0.42939814814814814,0.4329054842473746,0.8865740740740741,0.08717423466484579,0.9756944444444444,0.0934589800443459,0.9756944444444444,0.0934589800443459,0.9432870370370371,0.11275594908688434,0.9756944444444444,0.09327284797521576
86,0.375,0.3157894736842105,0.4201388888888889,0.43734939759036146,0.8865740740740741,0.0872139360127519,0.9756944444444444,0.09350044365572316,0.9756944444444444,0.09350044365572316,0.9432870370370371,0.11277155112771552,0.9756944444444444,0.0933348095659876
87,0.3715277777777778,0.316256157635468,0.4131944444444444,0.44458281444582815,0.8865740740740741,0.08725367353912747,0.9756944444444444,0.09354194407456724,0.9756944444444444,0.09354194407456724,0.9432870370370371,0.11278715748685303,0.9756944444444444,0.09343826202615828
88,0.3715277777777778,0.3178217821782178,0.40046296296296297,0.4481865284974093,0.8865740740740741,0.08729344729344729,0.9756944444444444,0.0935834813499112,0.9756944444444444,0.0935834813499112,0.9409722222222222,0.11263507896924356,0.9756944444444444,0.0934589800443459
89,0.3715277777777778,0.31845238095238093,0.38657407407407407,0.4507422402159244,0.8854166666666666,0.0872590395802441,0.9756944444444444,0.09362505553087516,0.9756944444444444,0.09362505553087516,0.9409722222222222,0.11265068588055979,0.9756944444444444,0.09350044365572316
90,0.37037037037037035,0.31840796019900497,0.3761574074074074,0.46099290780141844,0.8854166666666666,0.0873387372987784,0.9756944444444444,0.09369789929976659,0.9756944444444444,0.09369789929976659,0.9409722222222222,0.11266629711751663,0.9756944444444444,0.09354194407456724
91,0.37037037037037035,0.32,0.36342592592592593,0.46726190476190477,0.8854166666666666,0.08735868448098665,0.9756944444444444,0.09372915276851235,0.9756944444444444,0.09372915276851235,0.9409722222222222,0.11268191268191269,0.9756944444444444,0.0935834813499112
92,0.37037037037037035,0.32225579053373615,0.3472222222222222,0.46875,0.8854166666666666,0.08739860619216269,0.9756944444444444,0.09373957522517513,0.9756944444444444,0.09373957522517513,0.9409722222222222,0.1127287853577371,0.9756944444444444,0.09362505553087516
93,0.3680555555555556,0.32382892057026474,0.32407407407407407,0.46901172529313234,0.8854166666666666,0.08748856358645929,0.9756944444444444,0.09378128824118367,0.9756944444444444,0.09378128824118367,0.9409722222222222,0.11274441824989599,0.9756944444444444,0.09369789929976659
94,0.3645833333333333,0.32778355879292403,0.3020833333333333,0.47714808043875684,0.8854166666666666,0.0875085792724777,0.9756944444444444,0.09387527839643653,0.9756944444444444,0.09387527839643653,0.9409722222222222,0.11276005547850208,0.9756944444444444,0.09372915276851235
95,0.3645833333333333,0.328125,0.2824074074074074,0.4969450101832994,0.8854166666666666,0.08758873368445157,0.9756944444444444,0.09388573337788172,0.9756944444444444,0.09388573337788172,0.9409722222222222,0.11279134295227525,0.9756944444444444,0.09373957522517513
96,0.36342592592592593,0.32742440041710114,0.24189814814814814,0.4988066825775656,0.8842592592592593,0.08755443502177401,0.9756944444444444,0.09394851220327649,0.9756944444444444,0.09394851220327649,0.9409722222222222,0.11280699320105453,0.9756944444444444,0.09378128824118367
97,0.36226851851851855,0.3274058577405858,0.18171296296296297,0.48909657320872274,0.8842592592592593,0.08757450710683173,0.9756944444444444,0.09401137504182,0.9756944444444444,0.09401137504182,0.9409722222222222,0.11282264779350541,0.9756944444444444,0.09387527839643653
98,0.3587962962962963,0.32563025210084034,0.11574074074074074,0.5102040816326531,0.8831018518518519,0.08755020080321285,0.9756944444444444,0.09403234802007808,0.9756944444444444,0.09403234802007808,0.9409722222222222,0.11285397001665741,0.9756944444444444,0.09388573337788172
99,0.3587962962962963,0.32597266035751843,0.03356481481481482,0.58,0.8819444444444444,0.08745552622518077,0.9756944444444444,0.09409532313874316,0.9756944444444444,0.09409532313874316,0.9409722222222222,0.11286963765097877,0.9756944444444444,0.09394851220327649
100,0.3576388888888889,0.3256059009483667,0.0,1.0,0.8819444444444444,0.08747560555619333,0.9756944444444444,0.09410582719357,0.9756944444444444,0.09410582719357,0.9409722222222222,0.11288530963621217,0.9756944444444444,0.09401137504182
101,0.35648148148148145,0.32489451476793246,,,0.8819444444444444,0.08748564867967853,0.9756944444444444,0.09411633359383723,0.9756944444444444,0.09411633359383723,0.9386574074074074,0.11301560758082498,0.9756944444444444,0.09403234802007808
102,0.35648148148148145,0.32558139534883723,,,0.8819444444444444,0.08762649494020239,0.9756944444444444,0.0942215267687493,0.9756944444444444,0.0942215267687493,0.9386574074074074,0.11303135888501742,0.9756944444444444,0.09409532313874316
103,0.35648148148148145,0.3283582089552239,,,0.8819444444444444,0.08764665286404417,0.9756944444444444,0.09423205902079142,0.9756944444444444,0.09423205902079142,0.9386574074074074,0.11306287466889725,0.9756944444444444,0.09410582719357
104,0.35300925925925924,0.3265524625267666,,,0.8819444444444444,0.08773747841105355,0.9756944444444444,0.09431640187961512,0.9756944444444444,0.09431640187961512,0.9386574074074074,0.11307863915225878,0.9756944444444444,0.09411633359383723
105,0.35300925925925924,0.32690246516613075,,,0.8819444444444444,0.08775768743521824,0.9756944444444444,0.09433751119068935,0.9756944444444444,0.09433751119068935,0.9386574074074074,0.11309440803235253,0.9756944444444444,0.0942215267687493
106,0.3506944444444444,0.3268608414239482,,,0.8819444444444444,0.08779813342550985,0.9756944444444444,0.09436919288033135,0.9756944444444444,0.09436919288033135,0.9386574074074074,0.11314174107142858,0.9756944444444444,0.09423205902079142
107,0.3506944444444444,0.3293478260869565,,,0.8819444444444444,0.0878690036900369,0.9756944444444444,0.09442204301075269,0.9756944444444444,0.09442204301075269,0.9386574074074074,0.11315752755685782,0.9756944444444444,0.09424259362772498
108,0.34953703703703703,0.3289760348583878,,,0.8807870370370371,0.08778405813819357,0.9756944444444444,0.09443262014114484,0.9756944444444444,0.09443262014114484,0.9386574074074074,0.113268156424581,0.9756944444444444,0.09431640187961512
